Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
1675,29th week,Punjab,Hoshiarpur,Cholera,357.0,4.0,21,7,2018,31.60857425,75.84644247,-0.0137251116855829,11.993048659227924,303.2995557691961
1681,29th week,Assam,Nalbari,Acute Encephalitis Syndrome,0.0,1.0,21,6,2018,26.42386165,91.45122755,-0.8450299278536572,6.934032498535744,286.01720705629606
1703,30th week,Assam,Chirang,Acute Encephalitis Syndrome,0.0,1.0,14,6,2018,26.6464231,90.62415699,1.6648730407883487,36.88135780221689,301.0540692563067
1709,31st week,Madhya Pradesh,Singrauli,Acute Diarrhoeal Disease,5.0,2.0,28,8,2018,24.1974432,82.6661453,6.482805970166204,10.993548378171688,304.46492689059625
1719,31st week,Maharashtra,Kolhapur,Dengue,168.0,2.0,12,6,2018,16.7028412,74.2405329,2.969471836315929,5.978289269813881,306.7366704364832
1720,31st week,Maharashtra,Nashik,Cholera,194.0,3.0,28,5,2018,20.0112475,73.7902364,-2.20276661313791,5.045085728992014,313.42415948232497
1730,32nd week,Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,14.0,1.0,11,8,2018,23.25,78.083333,-0.7228809483951215,2.0060390371987515,289.1899159538482
1739,33rd week,Rajasthan,Dungarpur,Acute Diarrhoeal Disease,13.0,1.0,28,5,2018,23.666667,73.75,2.984636523053543,3.974021142396977,318.7898140315665
1771,35th week,Maharashtra,Aurangabad,Dengue,4.0,1.0,3,9,2018,19.877263,75.3390241,1.6598517305914051,11.049967728141844,304.940247973342
1775,35th week,Punjab,S.A.S Nagar,Cholera,18.0,1.0,27,8,2018,30.7041168,76.7176885,-0.3041323849585944,17.954042430967927,299.9488741703153
1795,37th week,Madhya Pradesh,Sheopur,Acute Diarrhoeal Disease,33.0,2.0,13,9,2018,25.6656611,76.6954843,4.276698260255251,12.977879899070002,271.5406353440229
1821,39th week,Assam,Sibsagar,Acute Diarrhoeal Disease,18.0,1.0,9,9,2018,26.96388985,94.58213345,-0.7882051116064469,22.99042905145321,300.0459443677679
1830,40th week,Maharashtra,Beed,Dengue,13.0,1.0,19,9,2018,18.9918442,75.909784,0.414673279156391,12.030519528117424,308.91764962991624
1848,41st week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,1.0,1.0,14,10,2018,26.1486581,85.34001282,-1.0742172799094338,15.03781119195448,301.9084415347681
1857,42nd week,Maharashtra,Nandurbar,Cholera,45.0,1.0,21,10,2018,21.51450155,74.54070115,0.300236324350775,9.075975203984934,310.07518961905765
1864,43rd week,Uttar Pradesh,Auraiya,Dengue,104.0,3.0,19,10,2018,26.65573395,79.51504701,-0.4002023190751902,8.03142648442895,305.83054274549795
1865,43rd week,Bihar,Munger,Acute Diarrhoeal Disease,16.0,1.0,13,10,2018,25.22081165,86.51720367,-3.213392202595954,14.90824522070458,304.47231781981714
1884,44th week,Madhya Pradesh,Guna,Dengue,13.0,1.0,25,10,2018,24.5,77.5,-2.7201354746504403,5.014005129189534,311.53030353719646
1885,44th week,Punjab,Ludhiana,Cholera,72.0,1.0,24,7,2018,30.9090157,75.851601,3.0896864945138987,8.979792550415615,302.97711046075284
1887,44th week,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,33.0,1.0,7,8,2018,27.25264095,82.86964796,4.880043554503173,10.053802710476235,270.6756157578061
1889,44th week,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,35.0,1.0,9,9,2018,27.25264095,82.86964796,-0.9737535421234804,19.947714463670923,300.92657954324835
1890,44th week,Maharashtra,Gadchiroli,Malaria,111.0,1.0,27,10,2018,19.75907035,80.16228073,-0.0490907424961686,22.060580110621355,303.37950632719543
1892,44th week,Rajasthan,Ganganagar,Dengue,129.0,4.0,13,10,2018,29.9049489,73.87929341,-1.90061245136792,7.044939758715832,306.4378135041526
1909,46th week,Maharashtra,Nagpur,Dengue,20.0,1.0,24,8,2018,21.1498134,79.0820556,-2.2397272252587404,6.00746874097241,299.7830979325258
1910,46th week,Maharashtra,Nagpur,Dengue,51.0,1.0,11,9,2018,21.1498134,79.0820556,4.558480809422753,20.029678753832165,302.1617608518577
1911,46th week,Maharashtra,Sholapur,Dengue,17.0,1.0,26,10,2018,17.6912883,75.8841635,0.0224220692919537,6.956614235968451,314.4740019424178
1917,47th week,Maharashtra,Nashik,Dengue,13.0,3.0,7,10,2018,20.0112475,73.7902364,-0.997112691660689,19.93293960816776,303.8996100329768
1925,48th week,Madhya Pradesh,Rewa,Acute Diarrhoeal Disease,8.0,2.0,15,11,2018,24.756718,81.65493469,-1.501564967350632,5.907804692307451,304.44108550763167
1951,1st week,Maharashtra,Sindhudurg,Malaria,4.0,1.0,4,1,2017,16.1357193,73.6522086,1.3344049645890237,16.995471037506864,303.75060661954376
1960,2nd week,Tamil Nadu,Tirunelveli- Sankarankovil,Dengue,144.0,1.0,14,1,2017,8.7352443,77.6864945,-0.0025229959016093,15.066498897461107,306.7910987918483
1965,3rd week,Maharashtra,Sindhudurg,Malaria,0.0,1.0,21,1,2017,16.1357193,73.6522086,-1.0075736681439047,14.012299344630028,303.8496717030298
1992,8th week,Odisha,Angul,Acute Diarrhoeal Disease,10.0,1.0,21,2,2017,20.8382426,85.0973949,-0.8927081421772134,8.050251914422764,305.0871973935339
1997,9th week,Tamil Nadu,Salem,Acute Diarrhoeal Disease,5.0,4.0,25,2,2017,11.0600516,77.0679581,1.4057625391368205,6.951321351179537,310.11242503349246
1999,9th week,Tripura,Dhalai,Acute Gastroenteritis,4.0,1.0,3,3,2017,23.8253158,91.97322267,0.8743282192949879,33.99486181256097,298.8669529466273
2006,10th week,Tamil Nadu,Ramanathapuram-Paramakudi,Dengue,11.0,1.0,12,3,2017,9.4684575,78.7462095,1.4556378695838812,4.972921161944126,312.230554029046
2010,11th week,Tamil Nadu,Ramanathapuram- Paramakudi,Dengue,47.0,1.0,17,3,2017,9.4684575,78.7462095,1.6539172217880471,6.072184872010434,309.2263664090359
2046,15th week,Kerala,Palakkad,Dengue,34.0,2.0,3,4,2017,10.78789845,76.47408711,4.312847082404993,23.9217351049548,308.9879947702145
2057,16th week,Kerala,Palakkad,Dengue,67.0,2.0,2,4,2017,10.78789845,76.47408711,0.4542585307423404,23.951442944289003,306.7563843784075
2099,20th week,Kerala,Malappuram,Dengue,77.0,1.0,5,5,2017,11.10684475,76.1099551,0.9569812339004916,24.999549030711915,307.5403000979351
2100,20th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,10.0,1.0,7,5,2017,25.1265777,83.24965577,-2.178437916949477,6.002075283638381,315.50176721653906
2106,21st week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,22.0,1.0,24,5,2017,31.6723392,76.95331691,3.543208087772495,20.93094554931455,300.22505047503097
2116,21st week,Uttar Pradesh,Amethi,Acute Diarrhoeal Disease,6.0,1.0,23,5,2017,26.34738315,81.62387832,0.6149399908670392,4.005748100941589,314.9363151986679
2123,22nd week,Chhattisgarh,Kondagaon,Acute Diarrhoeal Disease,14.0,1.0,28,5,2017,19.5885769,81.6628742,3.2504999037926696,11.975343399272845,312.574571737637
2126,22nd week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,16.0,1.0,28,5,2017,31.6723392,76.95331691,-3.8782874243121497,23.065303639465203,302.41253668182264
2133,22nd week,Odisha,Bolangir,Acute Diarrhoeal Disease,7.0,1.0,28,5,2017,20.7502257,83.2499464,2.9516814476519,6.990713444288242,317.411562802273
2136,22nd week,Assam,Dibrugarh,Acute Encephalitis Syndrome,20.0,3.0,28,3,2017,27.4844597,94.9019447,0.724925550044687,9.955879852420798,299.7435432065509
2137,22nd week,Assam,Sibsagar,Acute Encephalitis Syndrome,27.0,3.0,14,1,2017,26.96388985,94.58213345,-0.4155541269194864,10.057609549664052,294.3160419998731
2173,25th week,Punjab,Jalandhar,Cholera,414.0,1.0,23,6,2017,31.29201065,75.56805772,0.1783885294187403,5.050163122903856,308.59928755688173
2203,26th week,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,17.0,1.0,26,6,2017,25.1010477,82.62574936,1.4636074134340549,4.967754143724803,311.8054109785724
2204,26th week,Uttar Pradesh,Varanasi,Acute Diarrhoeal Disease,15.0,2.0,23,6,2017,25.3356491,83.0076292,1.4901924363105694,5.059623851806463,313.1613729926605
2207,26th week,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,159.0,1.0,15,6,2017,21.6783969,81.43047623,-0.1588232473786236,3.998939564870249,315.4175021642868
2210,26th week,Kerala,Palakkad,Dengue,79.0,3.0,28,5,2017,10.78789845,76.47408711,3.024651423642413,13.96191972728837,303.34748357918687
2211,27th week,Bihar,Arwal,Acute Diarrhoeal Disease,11.0,1.0,7,7,2017,25.18077715,84.65920203,-0.6618924875913414,1.986701915532872,300.1690513657765
2243,28th week,Assam,Dibrugarh,Acute Encephalitis Syndrome,35.0,8.0,23,12,2016,27.4844597,94.9019447,1.0848117641000712,13.016602525641524,297.41315733456145
2262,29th week,Maharashtra,Thane,Malaria,16.0,1.0,7,6,2017,19.1943294,72.9701779,0.3317499000302867,5.941962899947912,309.7113023346858
2263,29th week,Maharashtra,Thane,Malaria,25.0,1.0,13,2,2017,19.1943294,72.9701779,0.459805289833615,6.976827231673961,305.8256453674345
2264,29th week,Maharashtra,Thane,Dengue,88.0,1.0,5,1,2017,19.1943294,72.9701779,1.8716552643786493,9.987548008776628,303.9343752240736
2280,30th week,Madhya Pradesh,Khandwa,Acute Diarrhoeal Disease,168.0,1.0,25,7,2017,21.9778642,76.56882823,2.90893983219728,7.928096419832093,302.6833141826924
2289,30th week,Manipur,Churachandpur,Dengue,31.0,1.0,6,5,2017,24.378704,93.6970015,3.087054326161555,53.08385970610564,301.76873738330943
2306,31st week,Rajasthan,Kota,Acute Diarrhoeal Disease,31.0,1.0,26,7,2017,25.1737019,75.8574194,2.9547488662610024,5.038259278142154,313.0653324354636
2324,32nd week,Punjab,Ludhiana,Cholera,456.0,1.0,16,8,2017,30.9090157,75.851601,-3.479149515439711,19.02489056723228,301.6631055154105
2325,32nd week,Rajasthan,Banswara,Acute Diarrhoeal Disease,11.0,4.0,10,8,2017,23.4929453,74.34983641,0.5856415556353043,9.970969140572246,298.6975832949184
2336,32nd week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,28.0,3.0,25,7,2017,25.1265777,83.24965577,-1.446443160803165,1.9914858843509853,305.2054201429273
2359,33rd week,Uttar Pradesh,Budaun,Malaria,163.0,3.0,18,8,2017,28.06831165,79.04607312,-3.671499323913167,10.014361821770423,300.5952116257442
2362,33rd week,Arunachal Pradesh,Papum Pare,Acute Diarrhoeal Disease,113.0,1.0,3,8,2017,27.28636665,93.6187716,2.036850256207953,22.01384650049376,299.2304439510427
2364,33rd week,Kerala,Palakkad,Dengue,615.0,4.0,28,5,2017,10.78789845,76.47408711,-1.235957711996267,14.04667278694242,304.6892094711442
2375,34th week,Uttar Pradesh,Jaunpur,Acute Diarrhoeal Disease,24.0,2.0,22,8,2017,25.7955927,82.48834098,2.605539125777896,17.01935772526482,301.725642989495
2387,35th week,Bihar,Nawada,Acute Diarrhoeal Disease,18.0,1.0,28,8,2017,24.818124,85.51855623,4.885848060325961,13.02198777748701,303.7986652707759
2407,36th week,Bihar,Nawada,Acute Diarrhoeal Disease,9.0,3.0,3,9,2017,24.818124,85.51855623,0.2295758979140605,17.074498258033106,304.33511285634535
2410,36th week,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,19.0,1.0,5,9,2017,20.84288265,75.52612464,1.5729243354516846,16.901957737105597,301.8899184498013
2413,36th week,Uttar Pradesh,Amethi,Acute Diarrhoeal Disease,44.0,1.0,2,9,2017,26.34738315,81.62387832,1.072191201931826,20.032838864789017,299.22164755466207
2428,37th week,Bihar,Madhubani,Acute Diarrhoeal Disease,14.0,1.0,12,9,2017,26.350072,86.22914689,4.450625031281724,19.961755485850976,301.6382696653126
2429,37th week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,56.0,3.0,9,9,2017,26.1486581,85.34001282,0.1759701500163798,17.068497846140406,301.0124472642252
2441,37th week,Uttar Pradesh,Bara-Banki,Acute Diarrhoeal Disease,17.0,1.0,10,9,2017,26.9013312,81.2151601,-1.45015053855486,19.919537453966488,300.53310279201884
2451,38th week,Karnataka,Hassan,Acute Gastroenteritis,1.0,2.0,17,9,2017,13.0070817,76.0992703,-3.717088805274449,11.962702711956354,301.1820639143638
2456,38th week,Assam,Kokrajhar,Dengue,1.0,1.0,10,9,2017,26.58687695,90.29293105,1.0808904194782547,23.930865802558188,297.130357009658
2470,39th week,Maharashtra,Pune,Dengue,9.0,1.0,28,7,2017,18.521428,73.8544541,0.9967817704006272,11.051358113621893,298.9231162698478
2475,39th week,Maharashtra,Pune,Dengue,14.0,2.0,28,9,2017,18.521428,73.8544541,1.4032190783441876,18.98391940478801,302.2879495714464
2484,40th week,Maharashtra,Nagpur,Dengue,532.0,4.0,5,10,2017,21.1498134,79.0820556,-0.2642873190333604,25.027669334299475,303.54528205215826
2493,41st week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,8.0,2.0,10,10,2017,26.1486581,85.34001282,3.1903118787046827,13.953077309649675,303.746022841648
2509,41st week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,11.0,1.0,4,10,2017,22.0333621,74.8978374,-0.7755734585689603,14.108575599854827,309.1981404878599
2511,41st week,Maharashtra,Thane,Dengue,6.0,1.0,24,9,2017,19.1943294,72.9701779,3.413630871037145,22.01617358174328,297.2177526470958
2518,42nd week,Madhya Pradesh,Raisen,Cholera,19.0,1.0,14,10,2017,23.25,78.083333,-1.7531426023597951,17.993650097768047,303.4113308884682
2523,42nd week,Maharashtra,Nashik,Dengue,4.0,1.0,2,10,2017,20.0112475,73.7902364,-0.3424028875223318,18.99306028862297,304.08400775759526
2530,43rd week,Assam,Nagaon,Acute Diarrhoeal Disease,15.0,2.0,27,10,2017,26.30414915,92.71605974,3.2516711346201905,31.936388919252284,300.2116150197791
2536,43rd week,Madhya Pradesh,Datia,Acute Gastroenteritis,12.0,1.0,22,10,2017,25.75,78.5,-2.419166254903452,6.043767119585931,312.54427185648973
2541,43rd week,Maharashtra,Beed,Dengue,47.0,2.0,21,10,2017,18.9918442,75.909784,1.6161271082509008,18.95810241312825,304.0412634154656
2552,44th week,Maharashtra,Beed,Dengue,20.0,1.0,28,10,2017,18.9918442,75.909784,1.9635934559625976,15.980488799041046,306.8219190579856
2560,44th week,Jharkhand,East Singhbhum,Dengue,2.0,1.0,9,8,2017,22.8092139,86.2091549,3.207632751919043,6.017419599091319,302.50047281057965
2562,44th week,Maharashtra,Palghar,Acute Encephalitis Syndrome,18.0,1.0,7,8,2017,19.684661,72.82491116,0.1036942448546905,13.930281166172684,300.34162415180344
2567,45th week,Maharashtra,Palghar,Suspected Dengue,7.0,1.0,9,11,2017,19.684661,72.82491116,1.419780985699964,15.003188321403172,303.25083969528833
2572,45th week,Maharashtra,Thane,Dengue,26.0,3.0,11,10,2017,19.1943294,72.9701779,-1.8126224788433736,19.923728384363937,304.123413904114
2575,46th week,Jharkhand,Latehar,Malaria,18.0,1.0,16,11,2017,23.74186545,84.51301367,-4.362613776879943,20.077958385903575,297.52726820862694
2582,46th week,West Bengal,Bankura,Acute Diarrhoeal Disease,100.0,1.0,15,11,2017,23.13195425,87.2073972,-0.4259720838248576,9.98540042868943,298.5669137771234
2583,46th week,Bihar,Aurangabad,Malaria,17.0,2.0,28,10,2017,24.786306,84.41448983,-3.020094522150933,14.035128120051557,303.9511409112555
2584,46th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,68.0,3.0,6,11,2017,22.8092139,86.2091549,0.7429629689530116,10.09551001728573,299.69078674536286
2588,47th week,Assam,Nalbari,Acute Diarrhoeal Disease,3.0,1.0,25,11,2017,26.42386165,91.45122755,1.663290021240344,39.979905844055054,295.3414010232846
2591,47th week,Maharashtra,Kolhapur,Dengue,0.0,1.0,23,11,2017,16.7028412,74.2405329,0.9092878420639022,9.01404929166522,306.4548494620144
2596,47th week,Maharashtra,Jalgaon,Suspected Dengue And Chikungunya,50.0,1.0,12,11,2017,20.84288265,75.52612464,-0.5389407572140847,10.968878626171303,306.6641621091211
2597,47th week,Maharashtra,Kolhapur,Dengue,5.0,1.0,16,11,2017,16.7028412,74.2405329,3.8845546963011257,10.047485454054302,308.6085365439657
2599,47th week,Maharashtra,Pune,Dengue,6.0,1.0,7,11,2017,18.521428,73.8544541,2.975405858177175,18.0036576105372,303.71170561713893
2600,47th week,Maharashtra,Pune,Dengue,1.0,1.0,28,10,2017,18.521428,73.8544541,1.0175933622414088,13.988726920702833,306.32401397002866
2605,48th week,Bihar,Nawada,Acute Diarrhoeal Disease,76.0,1.0,28,11,2017,24.818124,85.51855623,-3.209120806182818,5.024840733555327,300.65072594673296
2632,52nd week,Karnataka,Bangalore Urban,Cholera,19.0,2.0,28,12,2017,12.94514225,77.553645,-1.9713183944111208,10.019092447332524,300.7540956924433
2633,52nd week,Assam,Dibrugarh,Acute Diarrhoeal Disease,29.0,1.0,14,12,2017,27.4844597,94.9019447,-0.1127885298590337,12.128531921100931,295.660508715898
2647,2nd week,Himachal Pradesh,Solan,Dengue,152.0,2.0,7,9,2015,30.92589585,77.08200509,-0.8603947869250878,35.98869914550804,296.3788016302296
2652,3rd week,Tamil Nadu,Tirunelveli- Sankarankovil,Dengue,26.0,1.0,21,1,2016,8.7352443,77.6864945,-0.3601112193452411,18.041848221310783,301.37207719279087
2656,4th week,Assam,Cachar,Cholera,171.0,2.0,28,1,2016,24.75863995,92.88166476,0.6116310356285344,21.955532375423925,294.24713680425066
2663,4th week,Tamil Nadu,Tirunelveli,Dengue,34.0,1.0,20,1,2016,8.7284271,77.7112925,-5.769571916332376,18.006222661221845,302.2908959827506
2675,6th week,Assam,Cachar,Cholera,177.0,2.0,28,1,2016,24.75863995,92.88166476,0.7926195501036272,22.060809453164783,294.7307207348914
2677,6th week,Kerala,Palakkad,Dengue,24.0,1.0,6,1,2016,10.78789845,76.47408711,-0.7974690871509328,31.079851393245075,301.44391133147906
2685,7th week,Maharashtra,Kolhapur,Dengue,10.0,1.0,13,2,2016,16.7028412,74.2405329,1.441576522248619,4.990837692459631,307.4997340573835
2692,7th week,Maharashtra,Gadchiroli,Malaria,98.0,1.0,8,2,2016,19.75907035,80.16228073,-3.5476474069841637,9.060293552087282,304.66910845226226
2713,10th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,1120.0,1.0,4,3,2016,22.642931,88.8930579,1.8449036164148276,17.009445434258918,302.06736472344954
2721,11th week,Jharkhand,Pakur,Acute Diarrhoeal Disease,42.0,1.0,11,3,2016,24.6379647,87.8558666,-1.4013598602029704,7.047679021465694,308.8174051476571
2738,13th week,Maharashtra,Beed,Dengue,14.0,1.0,28,2,2016,18.9918442,75.909784,-0.0087884248577397,3.965097704576325,314.21272402721064
2748,14th week,Gujarat,Banaskantha,Cholera,45.0,1.0,7,4,2016,24.172056,72.431134,1.0271325187134506,4.992477498266121,310.7750685910553
2758,14th week,Rajasthan,Jaipur,Cholera,58.0,2.0,4,4,2016,26.9154576,75.8189817,2.821667321664711,3.0965282564564944,311.8239957570792
2766,14th week,Maharashtra,Chandrapur,Acute Gastroenteritis,25.0,1.0,14,3,2016,20.0967555,79.50454752,-1.2987839220898718,7.102575112442592,310.5821797432982
2790,17th week,Manipur,Churachandpur,Acute Gastroenteritis,231.0,1.0,26,4,2016,24.378704,93.6970015,-2.3958993015269034,43.05348132816671,298.1301436006859
2795,17th week,Assam,Karimganj,Acute Diarrhoeal Disease,137.0,1.0,22,4,2016,24.8483482,92.33221292,3.228674739032073,13.110791690026176,297.4890767524527
2813,18th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,14.0,1.0,2,5,2016,11.7564329,79.7634644,-0.6658669753800354,8.040572577079995,310.06643436405915
2815,18th week,Uttar Pradesh,Mathura,Cholera,175.0,3.0,6,5,2016,27.633333,77.583333,-1.1156759601471131,2.934419914403198,322.52153100363165
2822,18th week,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,24.0,1.0,1,5,2016,22.5,83.5,0.6807705881304446,6.894163122697125,314.03061475811535
2825,18th week,Maharashtra,Nashik,Dengue,20.0,1.0,25,4,2016,20.0112475,73.7902364,-0.3858422033385458,5.048337295687522,316.065434715592
2827,19th week,Assam,Udalguri,Acute Diarrhoeal Disease,36.0,2.0,9,5,2016,26.77253155,92.10641749,-1.2452719741658984,20.031557293363164,301.26464229355224
2845,19th week,Maharashtra,Kolhapur,Dengue,34.0,1.0,5,5,2016,16.7028412,74.2405329,0.172147281705092,4.991687626330453,319.4917108826652
2856,20th week,Maharashtra,Akola,Cholera,21.0,1.0,22,5,2016,20.76181225,77.19211567,1.0953156044674308,1.9485754934580009,322.8885042207326
2864,20th week,Chhattisgarh,Surajpur,Acute Diarrhoeal Disease,240.0,1.0,3,5,2016,23.35151515,82.97290273,-6.321647824955687,11.012963780379248,315.3566831532569
2869,20th week,Maharashtra,Nashik,Dengue,6.0,1.0,12,5,2016,20.0112475,73.7902364,1.1268881495887757,5.98665160249341,318.2666261426548
2877,21st week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,4.0,1.0,23,5,2016,26.1486581,85.34001282,-0.2415036596267007,5.99788540516562,308.7690475815304
2898,21st week,West Bengal,Purulia,Cholera,117.0,2.0,28,5,2016,23.3291882,86.3672378,-0.916800684808874,6.961748781837727,308.52275032661805
2921,22nd week,Punjab,Patiala,Cholera,482.0,2.0,8,6,2016,30.2090874,76.33987209,1.820525115786643,3.0879474016456703,313.93684568034644
2933,22nd week,Assam,Sivasagar,Cholera,232.0,1.0,23,5,2016,26.9834936,94.6394226,0.5036646689530371,15.971576286129482,299.50190819604217
2958,23rd week,Maharashtra,Jalgaon,Cholera,56.0,1.0,7,6,2016,20.84288265,75.52612464,-2.3850291698459847,1.976412872287702,316.7973382116353
2962,23rd week,Punjab,Barnala,Acute Diarrhoeal Disease,9.0,1.0,14,6,2016,30.3704685,75.50401742,2.2087331338339258,2.015557520493081,310.2503257088198
2988,24th week,Gujarat,Narmada,Cholera,42.0,1.0,14,6,2016,21.8678464,73.5025585,1.5726129458915843,4.941678564415618,313.8049614497364
2992,24th week,Madhya Pradesh,Betul,Acute Diarrhoeal Disease,160.0,2.0,8,6,2016,21.8796162,77.87568125,-2.421898928204136,7.058467260103759,315.73252140906675
2993,24th week,Madhya Pradesh,Bhind,Acute Diarrhoeal Disease,24.0,1.0,7,6,2016,26.5,78.75,1.9898769464225528,3.96856947310576,315.1323947743935
2995,24th week,Madhya Pradesh,Gwalior,Acute Diarrhoeal Disease,26.0,1.0,15,6,2016,26.2037247,78.1573628,-0.913395444342766,1.9567116376180165,317.42365557859137
2998,24th week,Maharashtra,Beed,Acute Diarrhoeal Disease,25.0,1.0,13,6,2016,18.9918442,75.909784,0.2477054785935802,2.979442186405693,311.97762998138745
3003,24th week,Odisha,Angul,Acute Diarrhoeal Disease,13.0,2.0,14,6,2016,20.8382426,85.0973949,0.3111960059568691,13.986582623753678,307.43765661750643
3010,24th week,Assam,Marigaon,Acute Encephalitis Syndrome,6.0,2.0,13,4,2016,26.290712,92.29221257,1.152448365456255,15.994867695378016,299.9880252453269
3011,24th week,Assam,Nagaon,Acute Encephalitis Syndrome,29.0,5.0,4,1,2016,26.30414915,92.71605974,0.3789357467640289,19.0204345299918,291.5054616753774
3017,24th week,Maharashtra,Solapur,Acute Gastroenteritis,21.0,1.0,7,6,2016,17.84990665,75.27632027,2.5505830135790237,3.070813983082738,317.1482448666747
3019,24th week,Assam,Dibrugarh,Acute Encephalitis Syndrome,67.0,9.0,28,1,2016,27.4844597,94.9019447,1.131491845494454,8.02737715962861,292.1284783416652
3035,25th week,Maharashtra,Washim,Acute Gastroenteritis,22.0,1.0,25,6,2016,20.28741775,77.2369655,0.7600736304792368,1.01147947384662,313.8687611976076
3043,25th week,Assam,Jorhat,Acute Diarrhoeal Disease,17.0,1.0,13,6,2016,26.7577925,94.2079645,0.5894558887952367,13.070593826556577,302.8367051286198
3045,25th week,Assam,Tinsukia,Acute Encephalitis Syndrome,65.0,9.0,5,1,2016,27.52016575,95.53063473,0.6676276343344805,20.989500863610463,292.8446420896416
3050,25th week,Maharashtra,Chandrapur,Malaria,26.0,1.0,7,5,2016,20.0967555,79.50454752,-0.63307027241478,6.956968241260605,315.66037951452154
3055,26th week,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,72.0,1.0,26,6,2016,13.1601048,79.15555062,4.243312267553829,13.094463410923602,303.5023462873699
3066,26th week,Madhya Pradesh,Alirajpur,Acute Diarrhoeal Disease,9.0,1.0,28,6,2016,22.28593955,74.35389643,2.1646232195129653,4.045762404446558,308.73255659647003
3068,26th week,Madhya Pradesh,Barwani,Cholera,12.0,1.0,28,6,2016,22.0333621,74.8978374,0.217182319527354,1.9356527350741972,311.9489533278163
3076,26th week,Maharashtra,Thane,Acute Gastroenteritis,23.0,1.0,23,6,2016,19.1943294,72.9701779,1.194991475186978,4.964190240077945,306.6067588856321
3084,26th week,Maharashtra,Ahmednagar,Suspected Dengue,6.0,1.0,23,6,2016,19.1627725,74.8580243,-2.1290762146367253,1.9746419285088563,309.1789137261577
3102,27th week,Odisha,Balasore,Cholera,57.0,4.0,8,7,2016,21.5002888,86.9202627,-2.1044225088307,4.947495970752742,298.0597401258552
3119,28th week,Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,15.0,2.0,17,7,2016,18.32002205,83.9160772,-2.1536220936747963,17.99931018871655,302.93581699158307
3150,28th week,Odisha,Rayagada,Cholera,10.0,2.0,18,7,2016,19.17209585,83.33503085,1.1073698341013447,11.0706046380213,304.16587330597525
3159,28th week,Chhattisgarh,Balrampur,Acute Diarrhoeal Disease,19.0,2.0,7,7,2016,23.6263016,83.48245092,2.552908240005086,3.9775807686507623,311.833627961936
3162,28th week,Uttar Pradesh,Kannauj,Acute Diarrhoeal Disease,72.0,2.0,28,6,2016,26.9996974,79.68861213,1.3142904963605984,5.011843358176275,304.4636332286397
3181,29th week,Madhya Pradesh,Sidhi,Acute Diarrhoeal Disease,3.0,1.0,18,7,2016,24.25,82.0,-0.518779348680437,5.087114323169446,300.06045037336577
3189,29th week,Rajasthan,Udaipur,Acute Gastroenteritis,39.0,1.0,21,7,2016,24.578721,73.6862571,1.812338201271808,10.952868158270766,299.47003315032384
3227,30th week,Madhya Pradesh,Sidhi,Acute Diarrhoeal Disease,3.0,1.0,18,7,2016,24.25,82.0,2.4315701898274837,4.974568756842289,299.7624810980949
3243,30th week,Uttar Pradesh,Azamgarh,Acute Diarrhoeal Disease,12.0,1.0,26,7,2016,26.02269675,83.02887343,-0.5863714841690156,4.038258467508695,298.5178458743652
3244,30th week,Uttar Pradesh,Budaun,Acute Diarrhoeal Disease,7.0,1.0,24,7,2016,28.06831165,79.04607312,0.9698166183744836,5.99121152962193,302.4049337457655
3248,30th week,Bihar,Madhubani,Acute Diarrhoeal Disease,11.0,2.0,15,7,2016,26.350072,86.22914689,3.4597260128121508,6.973588843298703,301.0386777709475
3270,31st week,Bihar,Jamui,Acute Diarrhoeal Disease,5.0,1.0,3,8,2016,24.96785205,86.17351147,0.3059262725830282,7.918790312945349,303.4814052110469
3272,31st week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,26.0,3.0,2,8,2016,22.0090841,82.578896,-0.6830042855380373,8.887512402406086,299.81254317103566
3273,31st week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,21.0,1.0,3,8,2016,31.6723392,76.95331691,4.635255153423779,17.97902704511546,295.4748628636024
